PROVIDER_NUMBER,FYB,FYE,STATUS,CTRL_TYPE,hclinic_Name,Street_Addr,Po_Box,City,State,Zip_Code,County
551864,01-JUL-14,30-JUN-15,Settled,1,TRI-CITY HEALTH CENTER - LIBERTY,39500 LIBERTY STREET,,FREMONT,CA,94538,ALAMEDA
551865,01-JAN-14,31-DEC-14,Settled,,SOUTH CENTRAL FAMILY HEALTH CENTER,4425 SOUTH CENTRAL AVE,,LOS ANGELES,CA,90011-3629,LOS ANGELES
551866,01-JUL-14,30-JUN-15,Settled,1,NEIGHBORHOOD HEALTHCARE,460 NORTH ELM STREET,,ESCONDIDO,CA,92025-3413,SAN DIEGO
551869,01-JAN-14,31-DEC-14,Settled,1,SAN JOSE FOOTHILL FAMILY COMMUNITY C,2880 STORY ROAD,,SAN JOSE,CA,95127,SANTA CLARA
551872,01-JAN-14,31-DEC-14,Settled,1,INDIAN HEALTH COUNCIL  INC,GOLSH ROAD,,PAUMA VALLEY,CA,92061,SAN DIEGO
551875,01-JUL-14,30-JUN-15,Settled,2,NATIVE AMERICAN HEALTH CENTER,3124 INTERNATIONAL BLVD,,OAKLAND,CA,94601,ALAMEDA
551876,01-JUL-14,30-JUN-15,Settled,1,NATIVE AMERICAN HEALTH CENTER,3124 INTERNATIONAL BLVD,,OAKLAND,CA,94601,ALAMEDA
551878,01-JUL-14,30-JUN-15,Settled,1,INLAND FAMILY COMMUNITY HEALTH CTR,665 NORTH  D  STREET,,SAN BERNARDINO,CA,92401,SAN BERNARDINO
551879,01-JUL-14,30-JUN-15,Settled,1,PETALUMA HEALTH CENTER  INC,1179 N. MC DOWELL BLVD,,PETALUMA,CA,94954,SONOMA
551880,01-JUL-14,30-JUN-15,Settled,1,SHINGLETOWN MEDICAL CENTER,31292 ALPINE MEADOWS ROAD,,SHINGLETOWN,CA,96088,SHASTA
551883,01-JUL-14,30-JUN-15,Settled,8,UCI FAMILY HEALTH CENTER - ANAHEIM,300 CARL KARCHER WAY,,ANAHEIM,CA,92780,ORNAGE
551887,01-APR-14,31-MAR-15,Settled,1,ARROYO VISTA FAMILY HEALTH CENTER,6000 NORTH FIGUEROA ST,,LOS ANGELES,CA,90042,LOS ANGELES
551890,01-JUL-14,30-JUN-15,Settled,1,REDWOODS RURAL HEALTH CENTER,101 WESTCOAST ROAD,,REDWAY,CA,95560,HUMBOLDT
551894,01-APR-14,31-MAR-15,Settled,1,ARROYO VISTA FAMILY HEALTH CENTER,4815 N. VALLEY BLVD.  SUITE C,,LOS ANGELES,CA,90032,LOS ANGELES
551895,01-JUL-14,30-JUN-15,Settled,1,QUEENSCARE HEALTH CENTERS - HOLLYWOO,4618 FOUNTAIN AVE,,LOS ANGELES,CA,90029,LOS ANGELES
551911,01-JAN-14,31-DEC-14,Settled,1,COASTAL HEALTH ALLIANCE,#3 SIXTH STREET,,POINT REYES STATION,CA,94956,MARIN
551919,01-JUL-14,30-JUN-15,Settled,2,BORREGO COMMUNITY HEALTH FOUNDATION,4343 YAQUI PASS ROAD,,BORREGO SPRINGS,CA,92004,SAN DIEGO
551923,01-JAN-14,31-DEC-14,Settled,1,NORTH COUNTY HEALTH SERVICES,150 VALPREDA ROAD,,SAN MARCOS,CA,92069,SAN DIEGO
551924,01-JUL-14,30-JUN-15,Settled,1,MOUNTAIN HEALTH & COMMUNITY SERVICES,31115 HIGHWAY 94,,CAMPO,CA,91906,SAN DIEGO
551927,01-OCT-13,30-SEP-14,Settled,,ASIAN PACIFIC HEALTHCARE VENTURE,4216 FOUNTAIN AVENU,,LOS ANGELES,CA,90029,LOS ANGELES
551939,01-JUL-11,30-JUN-12,Settled,1,CLINICAS DEL CAMINO REAL-OCEANVIEW,4400 OLDS RD,,OXNARD,CA,93030,VENTURA
551943,01-JAN-14,31-DEC-14,Settled,1,SONOMA VALLEY COMM HEALTH CENTER,430 WEST NAPA ST. SUITE F,,SONOMA,CA,95476,SONOMA
551946,01-JUL-14,30-JUN-15,Settled,1,SOUTH COUNTY COMMUNITY HEALTH CENTER,1885 BAY ROAD,,EAST PALO ALTO,CA,94303,SAN MATEO
551948,01-JAN-14,31-DEC-14,Settled,,COLUSA INDIAN COMMUNITY COUNCIL,3710 HIGHWAY 45 SUITE A,,COLUSA,CA,95932,COLUSA
551951,01-JUL-14,30-JUN-15,Settled,1,EAST VALLEY COMMUNITY HEALTH CENTER,420 SOUTH GLENDORA AVENUE,,WEST COVINA,CA,91790,LOS ANGELES
551960,01-JUL-14,30-JUN-15,Settled,1,SOUTH BAY FAMILY HEALTH CENTERS,23430 HAWTHORNE BLVD.,,TORRANCE,CA,90505,LOS ANGELES
551962,01-APR-14,31-MAR-15,Settled,2,ARVIN COMMUNITY HEALTH CENTER,1305 BEAR MOUNTAIN ROAD,,ARVIN,CA,93203,KERN
551963,01-APR-14,31-MAR-15,Settled,1,KERN VALLEY MEDICAL CENTER,6310 LAKE ISABELLA BLVD,,LAKE ISABELLA BLVD,CA,93240,KERN
551964,01-APR-14,31-MAR-15,Settled,1,SOUTH BAKERSFIELD CHC,2400 WIBLE ROAD  SUITE 14,,BAKERSFIELD,CA,93304,KERN
551967,01-JAN-14,31-DEC-14,Settled,1,COMPREHENSIVE COMMUNITY HEALTH CENT,5059 YORK BLVD,,LOS ANGELES,CA,90041,LA
551971,01-JAN-14,31-DEC-14,Settled,1,WATTS HEALTH CENTER,10300 COMPTON AVENUE,,LOS ANGELES,CA,90002,LOS ANGELES
551979,01-JUL-14,30-JUN-15,Settled,1,NORTHEAST COMMUNITY CLINIC,5428 N. FIGUEROA STREET,,LOS ANGELES,CA,90042,LOS ANGELES
551980,01-JAN-10,31-DEC-10,Settled,,MOBILE MEDICAL OFFICE,1522 THIRD STREET,,EUREKA,CA,95501,HUMBOLDT
551986,01-APR-14,31-MAR-15,Settled,1,NORTH OF THE RIVER CHC,2525 NORTH CHESTER AVE,,BAKERSFIELD,CA,93308,KERN
551987,01-JUL-14,30-JUN-15,Settled,1,VALLEY COMMUNITY HEALTHCARE,6801 COLDWATER CANYON AVE,,NORTH HOLLYWOOD,CA,91605,LOS ANGELES
551988,01-JUL-14,30-JUN-15,Settled,2,EL DORADO COUNTY COMMUNITY HEALTH CE,4327 GOLDEN CENTER DRIVE,,PLACERVILLE,CA,95667,EL DORADO
553802,01-JAN-17,31-DEC-17,As Submitted,3,IMMEDIATE HEALTH CARE,1850 WHITSON AVENUE,,SELMA,CA,93622,FRESNO
553808,01-JAN-17,31-MAR-17,As Submitted,5,DRS. OLKIN & JONES,3302 RENNER DRIVE,,FORTUNA,CA,95540,HUMBOLDT
553810,01-JUL-15,30-JUN-16,Settled,9,PLACER COUNTY COMMUNITY CLINIC,11583 C AVENUE,,AUBURN,CA,95603,PLACER
553811,01-JAN-15,31-DEC-15,Settled,4,OAKHURST RURAL HEALTH CLINIC,49063 RD 426,,OAKHURST,CA,93644-9487,MADERA
553817,01-JAN-15,31-DEC-15,Settled,,DINUBA MEDICAL CENTER,247 NORTH L STREET,,DINUBA,CA,93618,TULARE
553818,01-OCT-14,30-SEP-15,Settled,4,JONG C. MOON  M.D.  INC.,406 JAMES STREET,,SHAFTER,CA,93263,KERN
553819,01-JAN-17,31-DEC-17,As Submitted,4,SHAFTER RURAL HEALTH CARE CLINIC,565 KERN STREET,,SHAFTER,CA,93263,KERN
553820,01-JAN-17,31-DEC-17,As Submitted,,SEQUOIA FAMILY MEDICAL CENTER,590 W. PUTNAM AVENUE,,PORTERVILLE,CA,93257,TULARE
553822,01-JAN-17,31-DEC-17,As Submitted,4,SAN JOAQUIN PRIME CARE MEDICAL CORP,330 E. PINE STREET,,EXETER,CA,93221,TULARE
553824,01-JUL-13,31-MAR-14,Settled,1,ALEXANDER VALLEY REGIONAL MEDICAL CE,100 WEST THRID ST,,CLOVERDALE,CA,95425,SONOMA
553825,01-JAN-17,31-DEC-17,As Submitted,5,PIXLEY MEDICAL CLINIC,205 EAST DAVIS AVENUE,,PIXLEY,CA,93256,TULARE
553830,01-JAN-17,31-DEC-17,As Submitted,4,KRISHNAMOORTHI M.D.  INC,850 WEST CALIFORNIA STREET,,ESCALON,CA,95320,SAN JOAQUIN
553832,01-JAN-17,31-DEC-17,As Submitted,3,ANDERSON MEDICAL ASSOCIATES,2830 EAST STREET,,ANDERSON,CA,96007,SHASTA
553836,01-JAN-17,31-DEC-17,Settled,2,REDWOOD PEDIATRIC MEDICAL GROUP,3305 RENNER DRIVE,,FORTUNA,CA,95540-0004,HUMBOLDT
553840,01-JAN-12,31-DEC-12,As Submitted,1,ORLAND URGENT CARE INC,1361 CORTINA DRIVE,,ORLAND,CA,95963,GLENN
553843,01-JAN-11,29-JUN-11,Settled,5,MENDOCINO COAST PEDIATRIC MED GROUP,510 D CYPRESS STREET,,FORT BRAGG,CA,95437,MENDOCINO
553845,01-JAN-17,31-DEC-17,As Submitted,4,HIGH DESERT FAMILY MEDICAL CLINIC,7350 CHURCH STREET,,YUCCA VALLEY,CA,92284,SAN BERNARDINO
553846,01-JAN-13,29-AUG-13,Settled,4,HEALTH VALLEY MEDICAL GROUP,812 EAST D ST,,LEMOORE,CA,93245,KINGS
553847,01-JAN-12,31-DEC-12,Settled,5,WOMEN S HEALTH CENTER,850 SEQUOIA CIRCLE,,FORT BRAGG,CA,95437,MENDOCINO
553852,01-JUL-16,30-JUN-17,As Submitted,1,GOOSE LAKE MEDICAL SERVICES,535 SOUTH MAIN STREET,,ALTURAS,CA,96101-4114,MODOC COUNTY
553859,01-JAN-15,31-DEC-15,As Submitted,1,RIVERBANK PRIMARY CARE,3227 STANISLAUS ST  STE A,,RIVERBANK,CA,95367-2464,STANISLAUS
553862,01-JAN-17,31-DEC-17,As Submitted,5,ANDERSON WALK-IN MEDICAL,3082 MCMURRAY DR.,,ANDERSON,CA,96007,SHASTA
553863,01-JAN-10,30-NOV-10,Settled,4,SISKIYOU MEDICAL GROUP,4309 STAGECOACH RD.,,DUNSMUIR,CA,96025,SISKIYOU
553864,01-JAN-17,31-DEC-17,Settled,2,SISKIYOU MEDICAL GROUP,PO BOX 339,,MT SHASTA,CA,96067-0339,SISKIYOU
553866,01-JAN-17,31-DEC-17,As Submitted,4,MERVAT KELADA MD,1001 BLAIR AVENUE,,CALEXICO,CA,92231-2308,IMPERIAL
553869,01-JUL-16,30-JUN-17,As Submitted,11,DELANO DISTRICT MEDICAL CENTER,1004 14TH AVENUE,,DELANO,CA,93215,KERN
553871,01-JAN-15,31-DEC-15,Settled,5,MARIPOSA FAMILY MEDICINE ASSOCIATES,5300 HWY 49 N,,MARIPOSA,CA,95338,MARIPOSA
553880,01-JAN-10,31-DEC-10,Settled,1,FIRST CARE MEDICAL CLINIC  INC.,8676 MARYSVILLE RD,,OREGON HOUSE,CA,95962-0949,YUBA
553881,01-JAN-17,31-DEC-17,As Submitted,4,SISKIYOU MEDICAL GROUP,824 PINE ST.,,MT. SHASTA,CA,96067,SISKIYOU
553882,01-JAN-17,31-DEC-17,As Submitted,4,INDIO EMERGENCY MEDICAL GROUP INC,1293 SIXTH ST,,COACHELLA,CA,92236,RIVERSIDE
553883,01-JAN-17,31-DEC-17,Settled,5,SISKIYOU MEDICAL GROUP,828 PINE STREET,,MOUNT SHASTA,CA,96067-2137,SISKIYOU
553884,01-JAN-15,31-DEC-15,Settled,3,GONZALES MEDICAL GROUP  INC.,133 FOURTH STREET,,GONZALES,CA,93926,MONTEREY
553885,01-JAN-12,31-DEC-12,Settled,4,SEAN THOMAS,55585 29 PALMS HWY,,YUCCA VALLEY,CA,922842505,SAN BERNARDINO
553886,01-JAN-12,31-DEC-12,Settled,4,SEAN R THOMAS MD INC,55585 29 PALMS HWY,,YUCCA VALLEY,CA,922842505,SAN BERNARDINO
553887,01-JAN-17,31-DEC-17,As Submitted,4,FIRST VALLEY MEDICAL GROUP,43860 10TH ST. WEST,,LANCASTER,CA,93534-4848,LOS ANGELES
553892,01-JUL-09,30-JUN-10,Settled,11,CASTLE FAMILY HEALTH CENTERS,3605 HOSPITAL ROAD,,ATWATER,CA,95301-5140,MERCED
553894,01-JAN-17,31-DEC-17,As Submitted,3,CAL CITY CLINIC,9300 N. LOOP BLVD,,CALIFORNIA,CA,93505,KERN
553898,26-JUL-13,31-DEC-13,Settled,3,DINUBA RURAL HEALTH CENTER,420 E EL MONTE,,DINUBA,CA,93618,TULARE
553900,01-JAN-17,31-DEC-17,As Submitted,4,JAMES OOI MD APC.RHC,320 SOLANO ST.,,CORNING,CA,96021,TEHAMA
553909,01-JAN-15,31-DEC-15,Settled,4,FRONTIER VILLAGE FAMILY HEALTH CENTE,645 ANTELOPE BLVD  STE #24,,RED BLUFF,CA,96080-2463,TEHAMA
553911,01-JAN-17,31-DEC-17,As Submitted,1,SAN JOAQUIN FAMILY HEALTHCARE ASSN.,12683 AVENUE 416,,OROSI,CA,93647-2017,TULARE
553912,01-JAN-17,16-JUL-17,Settled,3,KHUSAL MEHTA  MD RURAL HEALTH CLINIC,430 N VERMONT AVENUE,,DINUBA,CA,93618-1631,TULARE
553916,01-JAN-17,31-DEC-17,As Submitted,1,COALINGA VALLEY HEALTH CLINICS  INC.,1145 PHELPS AVE.  #104,,COALINGA,CA,93210,FRESNO
553924,01-JAN-11,31-DEC-11,As Submitted,6,COTTONWOOD MEDICAL GROUP,20633 GAS PONT ROAD,,COTTONWOOD,CA,96022,SHASTA
553925,01-JAN-17,31-DEC-17,As Submitted,3,CHOWCHILLA FAMILY CLINIC,129 N 5TH STREET,,CHOWCHILLA,CA,93610,KERN
553926,01-JUL-15,30-JUN-16,Settled,1,MARIAN CLINICS GUADALUPE,4723 WEST MAIN STREET  SUITE H,,GUADALUPE,CA,93434,SANTA BARBARA
553928,01-JAN-16,31-DEC-16,Settled,3,DR NDULUE MEDICAL PRACTICE,620 E STREET,,MARYSVILLE,CA,95901,YUBA
553929,01-JAN-17,31-DEC-17,As Submitted,4,WESTSIDE MEDICAL GROUP  INC.,1107 O STREET,,FIREBAUGH,CA,93622,FRESNO
553931,01-JAN-10,31-DEC-10,Settled,3,CHUKWUEMEKA NDULUE MD,135 SPRUCE STREET,,GRIDLEY,CA,959482239,BUTTE
553933,01-JAN-17,31-DEC-17,As Submitted,3,BAUTISTA RURAL MEDICAL CLINIC,2570 JENSEN AVENUE,,SANGER,CA,93657,FRESNO
553937,01-JAN-10,31-DEC-10,Settled,4,WOMEN S  CHILDREN HEALTHCARE ASSOC,57463 TWENTY NINE PALMS HIGHWAY,,YUCCA VALLEY,CA,92284,SAN BERNARDINO
553938,01-JUL-16,30-JUN-17,As Submitted,11,SOLEDAD MEDICAL CLINI,600 MAIN STREET,,SOLEDAD,CA,93960,MONTEREY
553939,01-JAN-17,31-DEC-17,As Submitted,4,SAN JOAQUIN PRIME CARE MEDICAL CORP,62 E. VISALIA ROAD,,FARMERSVILLE,CA,93223,TULARE
553941,01-JAN-12,31-DEC-12,Settled,,FAMILY HEALTH CENTRE,686 W LINE ST,,BISHOP,CA,93514,INYO
553942,01-JAN-15,15-SEP-15,Settled,4,HARMONY HEALTH MEDICAL CLINIC,1908 NORTH BEALE ROAD,,MARYSVILLE,CA,95901,YUBA
553943,01-JAN-15,31-DEC-15,Settled,4,RANCHOS FAMILY HEALTH SERVICES,11976 RD 37,,MADERA,CA,93636-8612,MADERA
553947,01-JAN-17,31-DEC-17,As Submitted,4,SAN JOAQUIN PRIME CARE MEDICAL CORP,826 E. MANNING AVE.,,REEDLEY,CA,93654,FRESNO
553949,01-JAN-17,31-DEC-17,As Submitted,4,MOUNTAIN VIEW MEDICAL CLINIC,468 VERMONT AVENUE,,DINUBA,CA,93618,TULARE
553950,01-JAN-17,31-DEC-17,As Submitted,1,SUTTER NORTH BROWNSVILLE FAMILY CLIN,16911 WILLOW GLEN ROAD,,BROWNSVILLE,CA,95919,YUBA
553951,01-JAN-17,31-DEC-17,As Submitted,4,SHYAM BHASKAR  M.D.  INC.,1001 VAN DORSTEN AVENUE,,CORCORAN,CA,93212,KINGS
553952,01-JAN-17,31-DEC-17,As Submitted,4,CAMPUS FAMILY HEALTH MEDICAL CENTER,355 CAMPUS DRIVE  SUITE E,,HANFORD,CA,93230,KINGS
553954,01-JAN-17,31-DEC-17,As Submitted,3,HAROLD BUDHRAM MD,5145 SHASTA DAM BOULEVARD,,SHASTA LAKE CITY,CA,96019,SHASTA
553955,01-JAN-16,16-AUG-16,Settled,4,LASSEN MEDICAL GROUP,2450 SISTER MARY COLUMBA DR,,RED BLUFF,CA,96080,TEHAMA
553961,01-JUL-12,31-OCT-12,Settled,4,SARVAMITRA AWASTHI MEDICAL CLINIC,40657 ROAD 128,,CUTLER,CA,93615,TULARE
553964,01-JAN-17,31-DEC-17,As Submitted,3,JAMES CORONA  MD,203 WALKER STREET  #2,,ORLAND,CA,95963,GLENN
553965,01-JAN-17,31-DEC-17,Settled,5,MAGALIA-PINES FAM MED PRACTICE,14662 SKYWAY,,MAGALIA,CA,95954-9356,BUTTE
553967,01-JAN-17,31-DEC-17,As Submitted,4,ROBERT GARDNER MD  LUCERNE COMMUNITY,6300 E HIGHWAY 20,,LUCERNE,CA,95458,LAKE
651800,01-OCT-13,30-SEP-14,Settled,8,SOUTHERN REGION COMMUNITY HEALTH CTR,162 APMAN DRIVE,,INARAJAN,GU,96917,INARAJAN
661800,01-OCT-14,30-SEP-15,Settled,2,KAGMAN COMMUNITY HEALTH CENTER,1 LEMMAI WAY KAGMAN II BLDG 1 AND 2,,SAIPAN,MP,96950-0409,MARIANAS ISLANDS
671816,01-JAN-14,31-DEC-14,Settled,,MIDLAND COMM HEALTHCARE SERVICES,801 E FLORIDA AVENUE,,MIDLAND,TX,79704,MIDLAND
671821,01-OCT-13,30-SEP-14,Settled,4,CACTUS HEALTH SERVICES,301 N. WATER STREET,,FORT STOCKTON,TX,79735,PECOS
671827,01-DEC-13,30-NOV-14,Settled,6,FORT WORTH NORTHSIDE COMM HEALTH CTR,2100 NORTH MAIN STREET,,FORT WORTH,TX,76244,TARRANT
671829,01-JUL-14,30-JUN-15,Settled,1,GOOD NEIGHBOR HEALTHCARE CENTER,190 HEIGHTS BLVD,,HOUSTON,TX,77007,HARRIS
671830,01-DEC-13,30-NOV-14,Settled,1,SHACKELFORD CO COMMUNITY RESOURC CTR,725 PATE STREET,,ALBANY,TX,76430,SHACKELFORD
671834,01-JAN-14,31-DEC-14,Settled,1,HOUSTON COMMUNITY HEALTH CENTERS INC,424B HAHLO STREET,,HOUSTON,TX,77020,HARRIS
671835,01-JUL-14,30-JUN-15,Settled,,LEGACY COMMUNITY HEALTH SERVICES,1415 CALIFORNIA STREET,,HOUSTON,TX,77006,HARRIS
671840,01-JAN-14,31-DEC-14,Settled,1,MT. ENTERPRISES COMMUNITY HEALTH,106 W RUSK STREET,,MT ENTERPRISE,TX,75681,RUSK
671842,01-JAN-14,31-DEC-14,Settled,1,LONGVIEW WELLNESS CENTER,1107 EAST MARSHALL AVENUE,,LONGVIEW,TX,75606,GREGG
671843,01-JAN-14,31-DEC-14,Settled,1,PASADENA HEALTH CENTER INC.,908 SOUTHMORE,,PASADENA,TX,77502,HARRIS
671844,01-DEC-13,30-NOV-14,Settled,,SPRING BRANCH COMMUNITY HEALTH CNT,1615 HILLENDAHA,,HOUSTON,TX,77055,HARRIS
671858,01-SEP-14,31-AUG-15,Settled,1,EAST TEXAS BORDER HEALTH CLINIC,106 N. ALLEY ST,,JEFFERSON,TX,75657,MARION
671862,01-JAN-14,31-DEC-14,Settled,1,FRONTERA HEALTHCARE EDEN CLINIC,551 EAKER STREET,,EDEN,TX,76837,CONCHO
671866,01-JAN-14,31-DEC-14,Settled,1,HEALTH CENTER OF SOUTHEAST TEXAS,307 WILLIAM BARNETT AVENUE,,CLEVELAND,TX,77327,LIBERTY
671872,01-OCT-13,30-SEP-14,Settled,9,BAYSIDE CLINIC,621 S ROSS STERLING,,ANAHUAC,TX,77514,CHAMBERS
671881,01-JAN-14,31-DEC-14,Settled,1,PRESIDIO COUNTY HEALTH SERVICES  INC,406 SOUTH SUMMER ST.,,MARFA,TX,79843-0267,PRESIDIO
671883,01-MAR-14,28-FEB-15,Settled,1,HEALTH OPPORTUNITIES FOR PEOPLE E T,157 WALL STREET,,TENAHA,TX,75974,SHELBY
671884,01-OCT-10,30-SEP-11,Settled,1,COMMUNITY HEALTH CLINICS OF NE TEXAS,928 NORTH GLENWOOD,,TYLER,TX,75702,SMITH
671894,01-JAN-14,31-DEC-14,Settled,1,AMISTAD COMMUNITY HEALTH CENTER INC,1533 S BROWNLEE,,CORPUS CHRISTI,TX,78404-3131,NUECES
671895,01-MAY-11,30-APR-12,Settled,2,SEQUIN COMMUNITY HEALTH CENTER,1201 W COURT ST,,SEQUIN,TX,78155-5943,GAUDALUPE
671898,01-SEP-14,31-AUG-15,Settled,8,TX TECH UNIVERSITY HLTH SCIENCE CTR,301 40TH ST,,LUBBOCK,TX,79404,LUBBOCK
671908,01-JAN-14,31-DEC-14,Settled,1,ELLIS COUNTY COALITION FOR HEALTH OP,411 EAST JEFFERSON,,WAXAHACHIE,TX,75165,ELLIS
671910,01-JAN-14,31-DEC-14,Settled,1,HOUSTON AREA COMMUNITY SERVICES,2150 WEST 18TH STREET  SUITE 300,,HOUSTON,TX,77008,HARRIS
671911,01-JAN-14,31-DEC-14,Settled,2,SPECIAL HEALTH RESOURCES FOR TEXAS,410 NORTH 4TH STREET,,LONGVIEW,TX,75601,GREGG
671912,01-OCT-13,30-SEP-14,Settled,9,FAMILY HEALTH CLINIC,840 W CLEMENTS,,ODESSA,TX,79763,ECTOR
671913,01-JAN-14,31-DEC-14,Settled,1,ASIAN AMER HLTH COAL OF GRT HOUSTON,7001 CORPORATE DRIVE  SUITE 120,,HOUSTON,TX,77036,HARRIS
671914,01-JAN-14,31-DEC-14,Settled,1,MATAGORD EPISCOPAL HEALTH OUTREACH P,101 AVE F N,,BAY CITY,TX,77414-3167,MATAGORDA
671921,01-JAN-10,31-DEC-10,Settled,1,RUSK CO. COMMUNITY HEALTH CENTER,1115 HWY 259 SOUTH,,HENDERSON,TX,75625,RUSK COUNTY
671934,01-JAN-14,31-DEC-14,Settled,4,STEPHEN F. AUSTIN COMM HLTH CENTER,1111 WEST ADOUE STREET,,BRAZORIA,TX,77511,BRAZORIA
671942,01-JAN-14,31-DEC-14,Settled,2,TEJAS HEALTH CARE,753 E. TRAVIS,,LA GRANGE,TX,78945,FAYETTE
671944,01-SEP-14,31-AUG-15,Settled,1,PROJECT VIDA -SIERRA BLANCA,500 EAST WALLING,,SIERRA BLANCA,TX,79851,HUDSPETH
671948,01-JAN-13,31-DEC-13,Settled,2,HEALTHCARE FRO THE HOMLESS - HOUSTON,2505 FANNIN STREET,,HOUSTON,TX,77002,HARRIS
671978,01-OCT-13,01-MAY-14,Settled,4,CACTUS HEALTH SERVICES,708 EAST BROWN AVE,,ALPINE,TX,79830,BREWSTER
671986,11-JUL-12,31-MAY-13,Settled,1,LOS BARRIOS UNIDOS COMMUNITY CLINIC,3111 SYLVAN AVE,,DALLAS,TX,75212,DALLAS
671987,11-JUL-12,31-MAY-13,Settled,1,LOS BARRIOS UNIDOS COMMUNITY CLINIC,405 STADIUM DRIVE,,GRAND PRAIRIE,TX,75050,DALLAS
673805,01-JAN-12,31-DEC-12,Settled,,DUMAS WOMEN S HEALTH CLINIC,110 S. BLISS,,DUMAS,TX,79029,MOORE
673807,01-JAN-14,31-DEC-14,Settled,4,SPUR CLINIC,907 E. HILL ST,,SPUR,TX,79370,DICKENS
673810,03-AUG-17,31-DEC-17,As Submitted,4,CLARENDON RHC,ONE MEDICAL CENTER DRIVE,,CLARENDON,TX,79226,DONLEY
673819,01-JAN-17,31-DEC-17,As Submitted,6,CLAUDE FAMILY MEDICAL CLINIC  LLC,201 PARKS STREET,,CLAUDE,TX,79019,ARMSTRONG
673821,01-JAN-17,31-DEC-17,As Submitted,,BORGER MEDICAL CLINIC,104 N. BRYAN,,BORGER,TX,79007,HUTCHINSON
673825,01-JUL-16,30-JUN-17,As Submitted,4,CHRISTUS TRINITY CLINIC - MINEOLA,1302 NORTH PACIFIC,,MINEOLA,TX,75773,WOOD
673826,01-JAN-16,31-DEC-16,Settled,,PI MEDICAL DAY & NIGHT CLINIC,1200 HWY 100,,PORT ISABEL,TX,78578,CAMERON
673827,01-JAN-12,29-FEB-12,Settled,5,COLEMAN MEDICAL ASSOCIATES PA,310 S PECOS STREET 2ND FLOOR,,COLEMAN,TX,76834,COLEMAN
673830,01-JAN-17,31-DEC-17,As Submitted,3,DUBLIN FAMILY MEDICINE,305 N PATRICK ST,,DUBLIN,TX,76446,ERATH
673831,01-JAN-11,31-DEC-11,Settled,6,CAVEDA CARE CLINIC,110 ARMSTRONG ST.,,ORANGE GROVE,TX,78372,JIM WELLS
673832,01-OCT-12,28-FEB-13,Settled,1,VISTA VERDE MEDICAL PLAZA,1801 BEDELL AVE.,,DEL RIO,TX,78840,VAL VERDE
673834,01-JAN-16,31-DEC-16,Settled,,PALMER MEDICAL CLINIC,110 N MAIN,,PALMER,TX,75152,ELLIS
673835,26-JUN-17,31-DEC-17,As Submitted,5,JJP FAMILY PRACTICE  LLC,302 SOUTH HILLSIDE DRIVE,,BEEVILLE,TX,78102,BEE COUNTY
673840,01-JAN-15,31-DEC-15,Settled,2,NEWTON FAMILY RURAL HEALTH CLINIC,207 COURT STREET,,NEWTON,TX,75966,NEWTON
673841,01-OCT-16,30-SEP-17,As Submitted,1,FAMILY HEALTH CENTER OF OZONA,104 N. AVENUE H,,OZONA,TX,76943,CROCKETT
673844,01-JAN-17,31-DEC-17,Settled,3,BUNA MEDICAL CLINIC,35607 HWY 96 SOUTH,,BUNA,TX,77612,JASPER
673849,01-JAN-11,31-DEC-11,As Submitted,4,BEEVILLE MEDICAL ASSOCIATES,1602 E. HOUSTON SUITE C,,BEEVILLE,TX,78104,BEE
673854,01-JAN-17,31-DEC-17,As Submitted,6,GROVETON FAMILY MEDICAL CLINIC,110 MAGEE STREET,,GROVETON,TX,75845,TRINITY
673855,01-JAN-17,31-DEC-17,Settled,3,THE CHILDRENS CLINIC OF DIMMIT,403 SOUTH 7TH STREET,,CARRIZO SPRINGS,TX,78834,DIMMIT
673856,01-JAN-10,31-DEC-10,As Submitted,,WOMENS CLINIC OF DIMMIT,706 HOSPITAL DR.,,CARRIZO SPRINGS,TX,78834,DIMMIT
673857,01-JAN-17,31-DEC-17,As Submitted,6,ROBSTOWN FAMILY HEALTH CLINIC,327 W AVE J,,ROBSTOWN,TX,78380,NUECES
673858,01-JAN-17,31-DEC-17,Settled,6,TAFT FAMILY CLINIC,1210 GREGORY #2,,TAFT,TX,78368,SAN PATRICIO
673859,01-JUL-11,31-AUG-11,Settled,4,UTOPIA RURAL HEALTH CENTER,100 BRANDON STREET,,UTOPIA,TX,78884,UVALDE
673862,01-NOV-16,31-OCT-17,Settled,4,BELLVILLE RURAL HEALTH CLINIC,235 WEST PALM SUITE 106,,BELLVILLE,TX,77418,AUSTIN
673865,01-JAN-17,31-DEC-17,As Submitted,3,FAMILY HEALTHCARE NEWTON,1304 WEST COURT ST,,NEWTON,TX,75966,JASPER
673871,01-JAN-12,31-DEC-12,Settled,4,RICHARD A LANKES  MD  PA,400 S 8TH STREET,,CARRIZO SPRINGS,TX,78834,DIMMIT
673873,01-JAN-12,31-DEC-12,Settled,5,NIXON FAMILY PRACTICE & OSTETRICS,200 EAST 2ND STREET,,NIXON,TX,78140,GONZALEZ
673874,01-JAN-12,31-DEC-12,Settled,,YORKTOWN MEDICAL CLINIC,508 N. RIEDEL STREET,,YORKTOWN,TX,78164,DEWITT
