PROVIDER_NUMBER,FYB,FYE,STATUS,CTRL_TYPE,hclinic_Name,Street_Addr,Po_Box,City,State,Zip_Code,County
511826,01-JUL-13,30-JUN-14,As Submitted,1,COMMUNITY CARE OF WEST VIRGINIA  INC,INTERSECTION RT 4 & 20 SOUTH,,ROCK CAVE,WV,26234,UPSHUR
511827,01-DEC-13,30-NOV-14,As Submitted,1,CAMDEN ON GAULEY MEDICAL CENTER  INC,10009 WEBSTER ROAD,,CAMDEN ON GAULEY,WV,26208,WEBSTER
511833,01-JUN-13,31-MAY-14,Settled,1,CLAY BATTELLE HLTH SVCS ASSOC.,5861 MASON DIXON HIGHWAY,,BLACKSVILLE,WV,26521,MONONGALIA
511835,01-JUL-12,31-AUG-12,Settled,1,PRIMARY CARE SYSTEMS  INC.,122 CENTER STREET,,CLAY,WV,25043,CLAY
511837,01-JUL-13,30-JUN-14,As Submitted,1,UNION,200 HEALTH CENTER DRIVE,,UNION,WV,24983,MONROE
511844,01-APR-14,31-MAR-15,As Submitted,,SHENANDOH VALLEY MEDICAL SYSTEM  INC,99 TAVERN ROAD,,MARTINSBURG,WV,25401,BERKELEY
511845,01-JUN-13,31-MAY-14,As Submitted,1,E.A. HAWSE HEALTH CENTER  INC.,17978 SR 55,,BAKER,WV,26801,HARDY
511852,01-JUL-13,30-JUN-14,Settled,1,LINCOLN COUNTY PRIMARY CARE CENTER,7400 LYNN AVENUE,,HAMLIN,WV,25523,LINCOLN
511856,01-JUN-13,31-MAY-14,As Submitted,1,BLUESTONE HEALTH ASSOCIATES  INC.,3997 BECKLEY ROAD,,PRINCETON,WV,24740,MERCER
511858,01-JUL-13,30-JUN-14,As Submitted,,MOUNTAINEER COMMUNITY HEALTH CENTER,783 WINCHESTER STREET,,PAW PAW,WV,25434,MORGAN
511861,01-JUN-13,31-MAY-14,Settled,1,MEDICAL CENTER OF TAYLOR COUNTY,725 NORTH PIKE STREET,,GRAFTON,WV,26354,TAYLOR
511863,01-JUL-13,30-JUN-14,As Submitted,1,WIRT COUNTY HLTH SVCS ASSOC. INC.,1301 ELIZABETH PIKE,,ELIZABETH,WV,26143,WIRT
511870,01-JUL-13,30-JUN-14,As Submitted,2,RITCHIE COUNTY PRIMARY CARE ASSOC.,135 S. PENN AVENUE,,HARRISVILLE,WV,26362,RITCHIE
511871,01-JAN-13,31-DEC-13,As Submitted,9,GILMER PRIMARY CARE CLINIC,809 MINERAL ROAD,,GLENVILLE,WV,25351,GILMER
511872,01-JUL-13,30-JUN-14,As Submitted,2,WOMANCARE INC D/B/A FAMILYCARE,97 GREAT TEAYS BLVD,,SCOTT DEPOT,WV,25560-9816,PUTNAM
511873,01-JUL-13,30-JUN-14,As Submitted,4,PENDLETON COMMUNITY CARE,314 PINE STREET,,FRANKLIN,WV,26807-0100,PENDLETON
511874,01-MAR-14,28-FEB-15,As Submitted,1,VALLEY HEALTH CARE  INC.,1 POLING STREET,,MILL CREEK,WV,26280,RANDOLPH
511880,01-JUL-13,30-JUN-14,As Submitted,1,CABIN CREEK HEALTH CENTER  INC.,ROUTE 79,,DAWES,WV,25054-0070,KANAWHA
511900,01-JUL-13,30-JUN-14,Settled,1,BELINGTON COMMUNITY MED SERVICES ASS,210 STURMER STREET,,BELINGTON,WV,26250,BARBOUR
511906,01-MAR-13,28-FEB-14,Settled,2,VALLEY HEALTH CARE  INC.,1200 HARRISON AVENUE,,ELKINS,WV,26241,RANDOLPH
511922,01-JAN-14,31-DEC-14,As Submitted,1,CHANGE INC,3136 WEST STREET,,WIERTON,WV,26062-4635,HANCOCK
511923,01-FEB-14,31-JAN-15,As Submitted,1,MONONGAHELA VALLEY ASSOC OF HEALTH,1322 LOCUST AVENUE,,FAIRMONT,WV,26555-1112,MARION
511978,01-JUL-13,30-JUN-14,Settled,1,RURAL HEALTH ACCESS CORPORATION,386 AIPORT ROAD,,CHAPMANVILLE,WV,25508-4013,LOGAN
513804,01-JUL-13,30-JUN-14,Settled,1,DRS. RW & JA LOVE MEMORIAL CLINIC,112 KUYKENDALL LANE,,MOOREFIELD,WV,26836,HARDY
513843,01-JAN-14,31-DEC-14,As Submitted,,FAMILY CARE CLINIC,197 PLEASANT STREET,,HINTON,WV,25951,SUMMERS
513848,01-MAY-13,30-APR-14,Settled,4,FAMILY HEALTHCARE ASSOCIATES INC,MAIN STREET P O BOX 1650,,PINEVILLE,WV,24874,WYOMING
513852,01-JAN-14,31-DEC-14,As Submitted,4,HAHN MEDICAL PRACTICES  INC,22347 NORTHWESTERN PIKE,,ROMNEY,WV,26757,HAMPSHIRE
513861,01-JAN-11,31-DEC-11,Settled,1,BARBOUR COUNTY FAMILY MEDICINE,RT 4 BOX 315,,PHILIPPI,WV,26416,BARBOUR
513865,01-JAN-14,31-DEC-14,As Submitted,5,THE MANCHIN CLINIC,100 MAIN STREET,,FARMINGTON,WV,26571,MARION
513873,01-JAN-14,31-DEC-14,As Submitted,4,THE MYERS CLINIC,#3 HEALTHCARE DRIVE,,PHILLIPI,WV,26416,BARBOUR
513879,01-JAN-14,31-DEC-14,As Submitted,4,NORTH MARION MEDICAL,118 MARKET STREET,,MANNINGTON,WV,26582,MARION
513884,01-JAN-14,31-DEC-14,As Submitted,3,BRAXTON PRIMARY HEALTH CARE,110 MUNICIPAL STREET,,BURNSVILLE,WV,26335,BRAXTON
513889,01-JAN-14,31-DEC-14,As Submitted,3,BRADSHAW MEDICAL RHC,MAIN STREET,,BRADSHAW,WV,24817,MCDOWELL
513891,01-JAN-14,31-DEC-14,As Submitted,3,JANA PETERS  DO,365 COURTHOUSE ROAD,,PRINCETON,WV,24740,MERCER
513893,01-JAN-14,31-DEC-14,As Submitted,4,SUMMERSVILLE PEDIATRICS  INC.,400 FAIRVIEW HEIGHTS ROAD  SUITE 302,,SUMMERSVILLE,WV,26651,NICHOLAS
513897,01-JAN-14,31-DEC-14,As Submitted,1,HARPERS FERRY FAMILY MEDICINE,171 TAYLOR STREET,,HARPERS FERRY,WV,25425,JEFFERSON
513901,01-JAN-14,31-DEC-14,As Submitted,3,RUPERT PRIMARY CARE,1109 GREENBRIER STREET,,RUPERT,WV,25984,GREENBRIER
513902,01-JAN-14,31-DEC-14,As Submitted,4,DOUGLAS D WOLFE DO  INC.,800 EAST MAIN STREET,,MANNINGTON,WV,26582,MARION
513904,01-JAN-10,31-DEC-10,Settled,1,VARNEY MEDICAL CENTER,ROUTE 52 BOX 279,,VARNEY,WV,25696,MINGO
513911,01-JAN-14,31-DEC-14,As Submitted,,S K SHAMMAA MD INC,623 TEMPLE ST,,HINTON,WV,25951,SUMMERS
513912,01-JAN-14,31-DEC-14,As Submitted,3,MOUNTAINEER HEALTH CARE PLLC,1500 TERRACE ST,,HINTON,WV,25951,SUMMERS
513914,01-JAN-14,31-DEC-14,As Submitted,3,MILLER FAMILY PRACTICE,STATE ROUTE 219,,PETERSTOWN,WV,24963,MONROE
513917,01-JUL-13,30-JUN-14,Settled,4,BLUEWELL FAMILY CLINIC,3720 COAL HERITAGE RD,,BLUEFIELD,WV,24701,MERCER
521801,01-FEB-14,31-JAN-15,As Submitted,4,NORTHERN HEALTH CENTERS  INC.,15397 HIGHWAY 32,,LAKEWOOD,WI,54138,OCONTO
521804,01-FEB-13,31-JAN-14,Settled,1,ISAAC COGGS HERITAGE HEALTH CLINIC,8200 WEST SILVER SPRING,,MILWAUKEE,WI,53218,MILWAUKEE
521805,01-APR-14,31-MAR-15,As Submitted,1,THE 16TH STREET COMMUNITY HEALTH CTR,1337 S. CESAR E CHAVEZ DRIVE,,MILWAUKEE,WI,53204,MILWAUKEE
521807,01-JUL-13,30-JUN-14,As Submitted,11,HO-CHUNK HEALTH CARE CENTER,N6520 LUMBERJACK GUY ROAD,,BLACK RIVER FALLS,WI,54615,JACKSON
521808,01-JUL-13,30-JUN-14,As Submitted,4,SCENIC BLUFFS COMMUNITY HEALTH CTRS,238 FRONT ST,,CASHTON,WI,54619,MONROE
521809,01-JUL-13,30-JUN-14,Settled,1,BRIDGE COMMUNITY HEALTH CLINIC,1810 NORTH SECOND STREET,,WAUSAU,WI,54403,MARATHON
521810,01-MAR-14,28-FEB-15,As Submitted,1,KENOSHA COMMUNITY HEALTH CENTER  INC,4536 22ND AVENUE,,KENOSHA,WI,53140,KENOSHA
521816,01-JAN-14,31-DEC-14,As Submitted,1,OUTREACH COMMUNITY HLTH CTRS INC.,711 WEST CAPITOL DRIVE,,MILWAUKEE,WI,53206,MILWAUKEE
521817,01-JUL-13,30-JUN-14,As Submitted,11,HO-CHUNK HOUSE OF WELLNESS,S2845 WHITE EAGLE LANE,,BARABOO,WI,53913,SAUK
521818,01-OCT-13,30-SEP-14,Settled,2,GERALD L. IGNACE INDIAN HLTH CTR INC,1711 SOUTH 11TH STREET,,MILWAUKEE,WI,53204,MILWAUKEE
521819,01-OCT-13,30-SEP-14,As Submitted,2,FOREST CNTY POTAWATOMI HLTH,8201 MISH KO SWEN DRIVE,,CRANDON,WI,54520,FOREST
521821,01-APR-13,31-MAR-14,As Submitted,1,LISBON AVENUE HEALTH CENTER,3522 W LISBON AVE,,MILWAUKEE,WI,53208,MILWAUKEE
521822,01-JUL-13,30-JUN-14,As Submitted,,COMMUNITY HEALTH SYSTEMS,690 THIRD STREET 2ND FLOOR,,BELOIT,WI,53511,ROCK
521824,01-APR-14,31-MAR-15,As Submitted,1,LA CLINICA DE LOS CAMPESINOS  INC.,400 SOUTH TOWNLINE ROAD,,WAUTOMA,WI,54982,WAUSHARA
521825,01-JUL-13,30-JUN-14,As Submitted,1,KENNETH LOVING,2202 SOUTH PARK STREET,,MADISON,WI,53713,DANE
521828,01-JAN-14,31-DEC-14,As Submitted,2,PARTNERSHIP COMMUNITY HEALTH CENTER,1814 N APPLETON ROAD,,MENASHA,WI,54952,WINNEBAGO
521834,01-JAN-14,31-DEC-14,As Submitted,11,THE LAKES COMMUNITY HEALTH CENTER,7665 US HWY 2,,IRON RIVER,WI,54847,BAYFIELD
521838,26-NOV-10,31-MAR-11,Settled,1,HILLSIDE FAMILY HEALTH CENTER,1452 N 7TH ST,,MILWAUKEE,WI,53205,MILWAUKEE
521839,01-JUN-12,31-MAY-13,As Submitted,1,NORTH WOODS MEDICAL COOPERATIVE,600 SHELL CREEK ROAD,,MINONG,WI,54859,WASHBURN
521845,01-JUN-13,31-MAY-14,Settled,2,LAKESHORE COMMUNITY HEALTH CARE,510 S. 8TH STREET,,SHEBOYGAN,WI,53081,KENOSHA
521851,04-SEP-14,31-DEC-14,Settled,2,N.E.W. COMMUNITY CLINIC,622 BODART STREET,,GREEN BAY,WI,54301,BROWN
523810,01-JAN-14,31-DEC-14,As Submitted,1,AURORA HEALTH CTR NOR DOOR CLINIC,2521 S BAY SHORE DRIVE,,SISTER BAY,WI,54234,DOOR
523825,01-OCT-12,30-JUN-13,Settled,1,AFFINITY MED GRP RURAL HEALTH CENTE,61 N. ANNE STREET,,CLINTONVILLE,WI,54929,WAUPACA
523828,01-JAN-12,31-DEC-12,Settled,5,MILE BLUFF CLINIC,1040 DIVISION STREET,,MAUSTON,WI,53948,JUNEAU
523837,01-JAN-12,30-JUN-12,Settled,4,ROCHE-A-CRI CLINIC  S.C.,302 WEST LAKE STREET,,FRIENDSHIP,WI,53934,ADAMS
523843,01-JAN-11,30-JUN-11,Settled,2,GUNDERSEN CLINIC-HILLSBORO,300 WATER STREET,,HILLSBORO,WI,54634,VERNON
523844,01-JAN-11,30-JUN-11,Settled,1,GUNDERSEN CLINIC-WONEWOC,505 CAUTER STREET,,WONEWOC,WI,53968,JUNEAU
523860,01-JAN-14,31-DEC-14,As Submitted,4,NORTHREACH-CRIVITZ MEDICAL CLINIC,218 S HIGHWAY 141,,CRIVITZ,WI,54114,MARINETTE
523861,01-OCT-11,12-AUG-12,Settled,1,OCONTO PRIMARY CARE,203 SMITH AVENUE,,OCONTO,WI,54153,OCONTO
523864,01-OCT-13,30-SEP-14,As Submitted,1,KEWAUNEE MEDICAL CENTER,1304 FIRST STREET,,KEWAUNEE,WI,54216,KEWAUNEE
523865,01-OCT-13,30-SEP-14,As Submitted,1,ALGOMA PRIMARY CARE,831 PARKER AVE,,ALGOMA,WI,54201,KEWAUNEE
523866,01-OCT-13,30-SEP-14,As Submitted,1,SIEFERT CLINIC,833 S. MAIN ST.,,OCONTO FALLS,WI,54154,OCONTO
523868,01-JAN-12,31-DEC-12,As Submitted,1,GUNDERSEN CLINIC-WHITEHALL,18606 ERVIN ST,,WHITEHALL,WI,54773,TREMPEALEAU
523869,01-JAN-12,31-DEC-12,Settled,1,GUNDERSEN CLINIC-BLAIR,420 S. PETERSON AVE,,BLAIR,WI,54616,TREMPEALEAU
523870,01-JAN-12,31-DEC-12,As Submitted,1,GUNDERSEN CLINIC-INDEPENDENCE,35791 OSSEO ROAD,,INDEPENDENCE,WI,54747,TREMPEALEAU
523871,01-JAN-14,30-DEC-14,As Submitted,4,LA POINTE COMMUNITY CLINIC  INC,241 BIG BAY ROAD,,LA POINTE,WI,54850,ASHLAND
531802,01-NOV-13,31-OCT-14,As Submitted,1,COMMUNITY ACTION OF LARAMIE COUNTY,200 W. 17TH STREET,,CHEYENNE,WY,82001,LARAMIE
531803,01-JUL-12,30-JUN-13,Settled,2,HUMAN SERVICES OF NATRONA COUNTY,1514 EAST 12TH,,CASPER,WY,82601,NATRONA
531804,01-APR-11,31-MAR-12,Settled,1,COMMUNITY HLTH CENTER OF CENTRAL WY,1522 EAST A STREET,,CASPER,WY,82601,NATRONA
531808,01-JAN-12,31-DEC-12,Settled,,WYOMING HEALTH COUNCIL MIGRANT HEALT,1915 WARREN AVENUE,,CHEYENNE,WY,82001-3723,LARAMIE
531810,01-JAN-14,31-DEC-14,As Submitted,4,CHEYENNE HEALTH & WELLNESS,2508 EAST FOX FARM ROAD #1-1A,,CHEYENNE,WY,82007,LARAMIE
531811,01-JUL-09,30-JUN-10,Settled,1,WIND RIVER HEALTH SYSTEMS,511 NORTH 12TH STREET EAST,,RIVERTON,WY,82501,FREMONT
531812,01-APR-14,31-MAR-15,As Submitted,1,COMMUNITY HKTH CENTER OF CENTRAL WY,1522 EAST A STREET,,CASPER,WY,82601,NATRONA
533803,01-JAN-14,31-DEC-14,As Submitted,4,MEDICINE BOW HEALTH CENTER,514 IDAHO DR.,,MEDICINE BOW,WY,82329,CARBON
533804,01-JAN-10,31-DEC-10,Settled,4,NOYES HEALTH CARE CENTER,350 WHIPPOORWILL STREET,,BAGGS,WY,82321,CARBON
533805,01-JAN-14,06-JUN-14,As Submitted,4,PLATTE VALLEY MEDICAL CLINIC  P.C,1208 RIVER ST,,SARATOGA,WY,82331,CARBON
533806,01-SEP-13,30-JUN-14,As Submitted,1,NEWCASTLE UPTON CLINIC,1121 WASHINGTON,,NEWCASTLE,WY,82701,WESTON
533809,01-JUL-13,30-JUN-14,As Submitted,10,CASTLE ROCK CONVALESCENT CENTER,1400 UINTA DRIVE,,GREEN RIVER,WY,82935,SWEETWATER
533811,01-JAN-14,31-DEC-14,As Submitted,4,RED ROCK FAMILY PRACTICE,120 NORTH  C  AVENUE,,THERMOPOLIS,WY,82443,HOT SPRINGS
533819,01-JUL-13,30-JUN-14,As Submitted,2,GLENROCK HOSPITAL DISTRICT,925 WEST BIRCH STREET,,GLENROCK,WY,82637-0786,CONVERSE
533820,01-JAN-14,31-DEC-14,As Submitted,4,RED ROCK FAMILY PRACTICE  PC,1125 CHARLES AVENUE,,WORLAND,WY,82401,WASHAKIE
551010,01-JUL-11,30-JUN-12,Settled,2,MISSION CITY LAUREL CANYON,9919 LAUREL CANYON BLVD,,PACOIMA,CA,91331,LOS ANGELES
551011,01-JUL-11,30-JUN-12,Settled,1,MISSION CITY SHERMAN WAY,18905 SHERMAN WAY,,LOS ANGELES,CA,91335,LOS ANGELES
551012,01-JUL-11,30-JUN-12,Settled,1,MISSION CITY SEPULVEDA,10200 SUPELVEDA BLVD.,,LOS ANGELES,CA,91345,LOS ANGELES
551017,01-JUL-13,30-JUN-14,As Submitted,1,LOS ANGELES GAY & LESBIAN CENTER,1625 NORTH SCHRADER BLVD.,,LOS ANGELES,CA,90028,LOS ANGELES
551018,01-JAN-14,31-DEC-14,As Submitted,4,AXIS COMMUNITY HEALTH,4361 RAILROAD AVE,,PLEASANTON,CA,94566,ALAMEDA
551023,01-JUL-13,30-JUN-14,As Submitted,1,MISSION CITY  COMMUNITY NETWORK,15206 PARTHENIA STREET,,NORTH HILLS,CA,91343,LOS ANGELES
551034,01-JAN-14,31-DEC-14,As Submitted,,ST. VINCENT DEPAUL FAM HEALTH CTR,1501 IMPERIAL AVE,,SAN DIEGO,CA,92101-7638,SAN DIEGO
551035,01-JAN-14,31-DEC-14,As Submitted,1,HAIGHT ASHBURY FREE CLINIC,1735 MISSION STREET,,SAN FRANCISCO,CA,94103,SAN FRANCISCO
551041,01-JUL-13,30-JUN-14,As Submitted,1,SAN DIEGO AMERICAN INDIAN HEALTH CTR,2602 FIRST AVE SUITE 105,,SAN DIEGO,CA,92103,SAN DIEGO
551042,01-JAN-12,27-JAN-13,Settled,1,ST VINCENT DE PAUL VILLAGE FHC,1501 IMPERIAL AVENUE,,SAN DIEGO,CA,92101,SAN DIEGO
551043,01-JAN-12,31-DEC-12,Settled,4,JWCH MEDICAL CLINIC - PATH,340 N. MADISON AVE,,LOS ANGELES,CA,90004,LOS ANGELES
551044,01-JAN-14,31-DEC-14,Settled,,JWCH INSTITUTE INC.,12360 EAST FIRESTONE BLVD.,,NORWALK,CA,90650,LOS ANGELES
551045,01-JAN-12,31-DEC-12,Settled,4,JWCH WOMENS HEALTH CTR - LYNWOOD,3624 MARTIN LUTHER KING JR. BLVD,,LOS ANGELES,CA,90262,LOS ANGELES
551048,01-JUL-11,30-JUN-12,Settled,2,FILLMORE FAMILY MEDICAL GROUP,828 VENTURA ST,,FILLMORE,CA,93015,VENTURA
551050,01-JAN-14,31-DEC-14,As Submitted,1,MAYVIEW COMMUNITY HEALTH CENTER,270 GRANT AVENUE,,PALO ALTO,CA,94306,SANTA CLARA
551054,01-JUL-12,30-JUN-13,Settled,2,ANTELOPE VALLEY COMMUNITY CLINIC,45104 10TH ST WEST,,LANCASTER,CA,93534,LOS ANGELES
551055,01-SEP-10,31-DEC-10,Settled,4,ANTELOPE VALLEY COMMUNITY CLINIC,45074 10TH STREET WEST  SUITE 109,,LANCASTER,CA,93534,LOS ANGELES
551056,01-SEP-10,31-DEC-10,Settled,4,ANTELOPE VALLEY CARE A VAN,45074 10TH STREET  WEST  SUITE 109,,LOSA ANGELES,CA,93556,LOS ANGELES
551057,01-SEP-10,31-DEC-10,Settled,4,ANTELOPE VALLEY COMM CLINIC PALMDALE,303 EAST PALMDALE   SUITE 4,,PALMDALE,CA,93550,LOS ANGELES
551058,01-JUL-11,30-JUN-12,Settled,2,MISSION CITY COMMUNITY - POMONA,845 EAST ARROW HIGHWAY,,POMONA,CA,91767,LOS ANGELES
551062,01-JUL-13,30-JUN-14,As Submitted,1,CASTLE FAMILY HEALTH CENTERS,3605 HOSPITAL ROAD,,ATWATER,CA,95301-5140,MERCED
551063,01-JUL-11,30-JUN-12,Settled,9,LAS ISLAS FAMILY MEDICAL GROUP II,325 W. CHANNEL ISLANDS BLVD,,OXNARD,CA,93033,VENTURA
551066,01-JUL-11,30-JUN-12,Settled,1,MISSION CITY COMMUNITY NETWORK,14850 ROSCOE BLVD,,PANORAMA CITY,CA,91402,LOS ANGELES
551067,01-JUL-11,30-JUN-12,Settled,1,MISSION CITY COMMUNITY NETWORK,4842 HOLLYWOOD BLVD.,,LOS ANGELES,CA,90027,LOS ANGELES
551068,01-JAN-14,31-DEC-14,As Submitted,11,ROLLING HILLS CLINIC,740 SOLANO STREET,,CORNING,CA,96021,TEHAMA
551075,01-JAN-13,31-DEC-13,Settled,2,WESTSIDE FAMILY CLINIC,1711 OCEAN PARK BLVD,,SANTA MONICA,CA,90405,LOS ANGELES
551081,01-JUL-13,30-JUN-14,Settled,1,SANTA CRUZ WOMENS HEALTH CENTER,250 LOCUST STREET,,SANTA CRUZ,CA,95060,SANTA CRUZ
551082,01-JUL-13,30-JUN-14,Settled,1,CENTRAL CITY COMMUNITY HEALTH CENTER,2237 W BALL RD,,ANAHEIM,CA,92804,ORANGE
551084,01-JAN-14,31-DEC-14,As Submitted,1,MAYVIEW COMMUNITY HEALTH CENTER,900 MIRAMONTE AVE,,MOUNTAIN VIEW,CA,94040,SANTA CLARA
551085,01-JAN-14,31-DEC-14,As Submitted,1,MAYVIEW COMMUNITY HEALTH CENTER,785 MORSE AVENUE,,SUNNYVALE,CA,94085,SANTA CLARA
551086,01-JAN-14,31-DEC-14,As Submitted,1,LYON MARTIN HEALTH SERVICES,1748 MARKET STREEET,,SAN FRANCISCO,CA,94102,SAN FRANCISCO
551093,01-JAN-14,31-DEC-14,As Submitted,,MIDTOWN MEDICAL CENTER,3701 J STREET,,SACRAMENTO,CA,95816,SACRAMENTO
551095,22-JUN-11,30-JUN-12,Settled,4,THE EFFORT  INC,3900 47TH AVENUE,,SACRAMENTO,CA,95824,SACRAMENTO
551096,01-JUL-13,30-JUN-14,Settled,2,SACRAMENTO COMMUNITY CLINIC,5524 ASSEMBLY COURT,,SACRAMENTO,CA,95823,SACRAMENTO
551100,01-JUL-13,30-JUN-14,Amended,,EASTSIDE NEIGHBORHOOD CLINIC,915 N MILPAS STREET,,SANTA BARBARA,CA,93103,SANTA BARBARA
551105,01-JUL-12,30-JUN-13,As Submitted,1,COMMUNITY HELATH ALLIANCE OF PASADEN,1855 NORTH FAIR OAKS AVE,,PASADENA,CA,91103,LOS ANGELES
551108,17-MAR-11,31-MAR-12,Settled,1,BRIMHALL COMMUNITY HEALTH CENTER,1014 CALLOWAY DRIVE  BLDG F,,BAKERSFIELD,CA,93312,KERN
551111,01-JAN-14,31-DEC-14,As Submitted,1,HEALTHRIGHT360,558 CLAYTON AVE.,,SAN FRANCISCO,CA,94117,SAN FRANCISCO
551112,27-DEC-11,31-DEC-12,As Submitted,,EHMAN WOMEN S CENTER,197 WEST LEGION ROAD,,BRAWLEY,CA,92227,IMPERIAL
551115,01-JUL-13,30-JUN-14,As Submitted,1,RITTER CENTER,16 RITTER STREET,,SAN RAFAEL,CA,94901,MARIN
551117,01-JUL-13,30-JUN-14,Settled,1,MARIN CITY HEALTH & WELLNESS CENTER,630 DRAKE AVENUE,,MARIN CITY,CA,94965,MARIN
551129,01-JAN-14,31-DEC-14,As Submitted,9,HESPERIA CLINIC,16453 BEAR VALLEY ROAD,,HESPERIA,CA,92345,SAN BERNARDINO
551130,01-JAN-14,31-DEC-14,As Submitted,11,MATHIESEN MEMORIAL HEALTH CLINIC,18144 SECO STREET,,JAMESTOWN,CA,95327-9737,TUOLUMNE COUNTY
551134,01-JUL-13,30-JUN-14,As Submitted,1,ELM ST FHC,140 ELM STREET,,SAN DIEGO,CA,92102,SAN DIEGO
551136,01-JUL-13,30-JUN-14,As Submitted,1,VISTA COMMUNITY CLINIC,517 N. HORNE STREET,,OCEANSIDE,CA,92054,SAN DIEGO
551137,20-JUN-12,30-JUN-13,Settled,,INDIAN HEALTH CENTER OF SANTA CLARA,455 O CONNOR DRIVE,,SAN JOSE,CA,95128,SANTA CLARA
551140,01-APR-14,31-MAR-15,As Submitted,1,ARROYO VISTA FAMILY HEALTH CENTER,4837 HUNTINGTON DRIVE  SUITE A,,LOS ANGELES,CA,90032,LOS ANGELES
551147,01-APR-14,31-MAR-15,As Submitted,1,FAMILY HEALTH CENTER,1611 1ST STREET,,BAKERSFIELD,CA,93304,KERN
551149,01-JAN-13,31-DEC-13,Settled,3,CASA DE LA CULTURA WELLNESS-HEALTH,225 SALINAS ROAD,,WATSONVILLE,CA,95076,SANTA CRUZ
551151,01-JAN-14,31-DEC-14,Settled,2,UNITED AMERICAN INDIAN INVOLVEMENT,1125 W 6TH STREET SUITE 103,,LOS ANGELES,CA,90017,LOS ANGELES
551156,29-JUN-12,30-JUN-13,Settled,1,SAC HEALTH SYSTEM,488 SOUTH K STREET,,SAN BERNARDINO,CA,92410,SAN BERNARDINO
551162,11-DEC-12,31-DEC-13,As Submitted,1,NORTH EAST MEDICAL SERVICES,1033 CLEMENT,,SAN FRANCISCO,CA,94118,SAN FRANCISCO
551165,01-JUL-13,30-JUN-14,Amended,,VALLEJO FAMILY HEALTH SERVICES,365 TUOLUMNE ST,,VALLEJO,CA,94590,SOLANO
551166,01-JUL-13,30-JUN-14,Settled,2,FAMILY HEALTH SERVICES DENTAL VAN,2101 COURAGE DRIVE,,FAIRFIELD,CA,94533,SOLANO
551175,01-JUL-13,30-JUN-14,As Submitted,1,SAC HEALTH SYSTEM,1454 EAST SECOND STREET,,SAN BERNARDINO,CA,92408,SAN BERNARDINO
551176,01-JUL-13,30-JUN-14,As Submitted,1,VALLEY HEALTH TEAM  INC,927 O STREET,,FIREBAUGH,CA,93622,FRESNO
551178,18-MAY-12,31-DEC-12,Settled,4,UNIVERSAL COMMUNITY HEALTH CENTER,1005 EAST WASHINGTON BLVD  SUITE A,,LOS ANGELES,CA,90021,LOS ANGELES
551180,06-AUG-12,31-DEC-12,Settled,2,GARFIELD HEALTH CENTER,210 N GARFIELD AVE SUITE 203,,MONTEREY PARK,CA,91754,LOS ANGELES
551181,01-JUL-13,30-JUN-14,Settled,2,THE SABAN FREE CLINIC,8405 BEVERLY BLVD,,LOS ANGELES,CA,90048-3476,LOS ANGELES
551182,01-JAN-14,31-DEC-14,As Submitted,1,BARTZ-ALTADONNA COMMUNITY HEALTH CTR,43322 GINGHAM AVE STE 104&105,,LANCASTER,CA,93535,LOS ANGELES
551186,01-APR-14,31-MAR-15,As Submitted,1,WEST SHAW CHC,4739 W SHAW AVE SUITE 108,,FRESNO,CA,93722,FRESNO
551189,01-JUL-13,30-JUN-14,Settled,4,CAMINO HEALTH CENTER,30300 CAMINO CAPISTRANO,,SAN JUAN CAPISTRANO,CA,92675,ORANGE
551194,01-JAN-14,31-DEC-14,As Submitted,,POMONA COMMUNITY HEALTH CENTER,1450 EAST HOLT AVE,,POMONA,CA,91767,LOS ANGELES
551195,01-JAN-14,31-DEC-14,As Submitted,1,KING-CHAVEZ HEALTH CENTER,950 SOUTH EUCLID AVENUE,,SAN DIEGO,CA,92114,SAN DIEGO
551197,26-MAR-13,30-JUN-13,Settled,1,BROOKWOOD - SW COMMUNITY HEALTH CTR,983 SONOMA AVE,,SANTA ROSA,CA,95404,SONOMA
551198,01-JAN-14,31-DEC-14,As Submitted,1,CENTRAL NEIGHBORHOOD HEALTH FND,2707 CENTRAL AVENUE,,LOS ANGELES,CA,90011,LOS ANGELES
551801,01-JAN-14,31-DEC-14,As Submitted,1,AVENAL COMMUNITY HEALTH CENTER,1000 SKYLINE DR,,AVENAL,CA,93204,KINGS
551806,01-JUL-13,30-JUN-14,As Submitted,1,ALLIANCE MEDICAL CENTER  INC.,1381 UNIVERSITY AVENUE,,HEALDSBURG,CA,95448,SONOMA
551809,01-JAN-14,31-DEC-14,As Submitted,1,SAN YSIDRO HEALTH CENTER,4004 BEYER BLVD,,SAN YSIDRO,CA,92173,SAN DIEGO
551813,01-JUL-13,30-JUN-14,As Submitted,1,MENDOCINO COAST CLINICS  INC.,205 SOUTH STREET,,FORT BRAGG,CA,95437,MENDOCINO
551814,01-JUL-13,30-JUN-14,As Submitted,9,VISALIA HEALTH CARE CENTER,2611 N. DINUBA BL.,,VISALIA,CA,93292,TULARE
551824,01-JUL-13,30-JUN-14,As Submitted,9,CORONA FAMILY CARE CENTER,505 S. BUENA VISTA,,CORONA,CA,92882,RIVERSIDE
